"","type","pool_size","tau","prev","tau_param","prev_param","prev_setting","tau_setting","sd_sens","sd_ppa","sd_tests","sd_missed","mean_sens","mean_ppa","mean_tests","mean_missed","sens_q025","sens_q975","ppa_q025","ppa_q975","tests_q025","tests_q975","missed_q025","missed_q975"
"547","All Graph Effect",16,0.023,0.002,"8.3 , 359.61","9.94 , 6561.33","Maine Oct 2020","Healthcare",0.0133985523500053,0.0144326287267037,0.00635115533141007,0.013989210555666,0.822163145,0.885616266,0.0823705962,0.0564794043,0.799959495,0.8456136175,0.861698975,0.9108765825,0.07151432575,0.09494816325,0.03048332325,0.0808370845
"548","All Graph Effect",16,0.023,0.004,"8.3 , 359.61","5.77 , 1543.33","Idaho May 2021","Healthcare",0.0131694049611096,0.0141857954275272,0.0209288754131512,0.0254187939999582,0.82469192,0.888340208,0.1112904553,0.0985792904,0.801137265,0.84822373,0.86296765,0.9136881575,0.07734437275,0.153888495,0.04603353225,0.142060825
"549","All Graph Effect",16,0.023,0.005,"8.3 , 359.61","13.06 , 2836.41","Oregon Apr 2021","Healthcare",0.0129663645320482,0.0139670835409943,0.0162940559465602,0.0182486149130157,0.825386939,0.889088864,0.1214926621,0.1119285392,0.802516285,0.8496862075,0.8644531025,0.915263515,0.09283340875,0.15151595,0.07739808625,0.1429329025
"550","All Graph Effect",16,0.023,0.013,"8.3 , 359.61","16.67 , 1282.88","Georgia Jul 2020","Healthcare",0.0130777857154515,0.0140871075495398,0.0361995880950867,0.0130960767331265,0.833562725,0.897895639,0.2162656,0.157907769,0.8103313775,0.8568495725,0.87287132,0.9229797425,0.1508232875,0.28301244,0.1316885375,0.17893881
"551","All Graph Effect",16,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.014043802968046,0.0151276755178202,0.0724674257216056,0.0115966349359089,0.854190666,0.920115613,0.422369529,0.169277432,0.8270255025,0.87998886,0.8908539075,0.9479048875,0.28446524,0.54950306,0.1481685175,0.1898611775
"552","All Graph Effect",16,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0165410878965934,0.017817705877666,0.0956988984955315,0.0151092419552445,0.87213624,0.939446196,0.565770371,0.157577999,0.84071929,0.901380645,0.905604535,0.9709476925,0.37696194,0.7264380725,0.12909542,0.1849144375
"553","All Graph Effect",16,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.0260704094145985,0.0280824798861714,0.0072223280350229,0.0118402562953211,0.935795292,1.008018343,0.0849018299,0.02737222566,0.8829200325,0.9725289475,0.9510622175,1.0475873,0.0728654745,0.0988440895,0.011020734,0.0500853785
"554","All Graph Effect",16,0.124,0.004,"8.38 , 59.43","5.77 , 1543.33","Idaho May 2021","Children child_index",0.025780014186545,0.0277696657396373,0.02397090506465,0.0182929440939514,0.936591895,1.008876415,0.117545793,0.045907699,0.88502537,0.9730401875,0.953330075,1.0481381,0.07966674475,0.16651816,0.0165265985,0.0830080145
"555","All Graph Effect",16,0.124,0.005,"8.38 , 59.43","13.06 , 2836.41","Oregon Apr 2021","Children child_index",0.0254993838303501,0.0274673911075249,0.0181041034192862,0.0191364569390765,0.937124934,1.00945062,0.1284366678,0.0519828588,0.88459668,0.973262285,0.9528683025,1.048376975,0.09698993225,0.1622431375,0.024244262,0.087261618
"556","All Graph Effect",16,0.124,0.013,"8.38 , 59.43","16.67 , 1282.88","Georgia Jul 2020","Children child_index",0.0240377632377264,0.0258929457104911,0.0396957520437466,0.0236208098975283,0.940452021,1.013034468,0.235627076,0.0709577343,0.88921153,0.97513673,0.9578393225,1.050396225,0.163792995,0.306764455,0.03729713825,0.114112925
"557","All Graph Effect",16,0.124,0.034,"8.38 , 59.43","16.99 , 477.12","Iowa Nov 2020","Children child_index",0.0205461277322841,0.0221318322273183,0.0768111818472431,0.023445196728605,0.949139191,1.022392104,0.461470669,0.0722381336,0.9030748625,0.979747745,0.972772625,1.055362875,0.3145814525,0.5918609775,0.03594572225,0.1214838875
"558","All Graph Effect",16,0.124,0.054,"8.38 , 59.43","14.38 , 251.01","Alabama Jan 2021","Children child_index",0.0177888516918678,0.0191617779229772,0.0983505974197286,0.0214104799822643,0.956495678,1.03031634,0.613035116,0.0648407109,0.9170897525,0.9836699725,0.9878691325,1.059587625,0.41667096,0.77210417,0.0301323505,0.1104482175
"559","All Graph Effect",16,0.18,0.002,"64.95 , 296.26","9.94 , 6561.33","Maine Oct 2020","Household symptomatic_index",0.00721889146654258,0.00777601057707926,0.00761830366591707,0.00466414636500737,0.969317744,1.04412799,0.0857768772,0.01569917631,0.9542105925,0.982128785,1.027854725,1.0579279,0.07317849475,0.1005033825,0.007419175375,0.025394433
"560","All Graph Effect",16,0.18,0.004,"64.95 , 296.26","5.77 , 1543.33","Idaho May 2021","Household symptomatic_index",0.00712017122249539,0.00766968248016603,0.0248733553447558,0.00757655961709449,0.969799715,1.04464713,0.1192196843,0.02620833254,0.9547986025,0.982422875,1.028488525,1.05824445,0.080004163,0.1684357975,0.0121909005,0.04272862775
"561","All Graph Effect",16,0.18,0.005,"64.95 , 296.26","13.06 , 2836.41","Oregon Apr 2021","Household symptomatic_index",0.00708228547814728,0.00762886850592583,0.0190962506861405,0.00663079121464651,0.969977142,1.04483831,0.1309220888,0.0296484551,0.9550799925,0.9824305225,1.02879115,1.058252575,0.09796622475,0.1667289975,0.017066963,0.0436229265
"562","All Graph Effect",16,0.18,0.013,"64.95 , 296.26","16.67 , 1282.88","Georgia Jul 2020","Household symptomatic_index",0.00670207121595528,0.00721927610794375,0.0417775751629367,0.00758745131412784,0.971695199,1.04668895,0.240882755,0.0400538177,0.95739631,0.9833209875,1.03128645,1.059211875,0.1664460475,0.3169998825,0.025266942,0.054877753
"563","All Graph Effect",16,0.18,0.034,"64.95 , 296.26","16.99 , 477.12","Iowa Nov 2020","Household symptomatic_index",0.00596384908471903,0.00642411465673117,0.0799384119554468,0.00775454503108489,0.975944507,1.05126622,0.471625437,0.0403466283,0.9633023675,0.986021375,1.0376485,1.062120775,0.3206107875,0.6093035875,0.02658393775,0.05639560725
"564","All Graph Effect",16,0.18,0.054,"64.95 , 296.26","14.38 , 251.01","Alabama Jan 2021","Household symptomatic_index",0.00556230029007975,0.0059915854198647,0.101200611572718,0.00775419923949284,0.979490707,1.05508607,0.624684482,0.0359336632,0.9671015625,0.9884746425,1.041740825,1.0647632,0.4248002525,0.7900268975,0.02295465425,0.0524360185
"565","All Graph Effect",16,0.199,0.002,"0.7 , 2.81","9.94 , 6561.33","Maine Oct 2020","Household General",0.0754927052345288,0.0813191040889887,0.00749177737667387,0.0233320049150038,0.926706077,0.998227628,0.08516319,0.0258732142059,0.7796256325,0.9999826,0.839795795,1.077159725,0.07278406925,0.10021030925,4.637258625e-05,0.0699231135
"566","All Graph Effect",16,0.199,0.004,"0.7 , 2.81","5.77 , 1543.33","Idaho May 2021","Household General",0.0741693980172713,0.07989365888046,0.0240175275289014,0.0408509706176656,0.926493477,0.997998642,0.1178272891,0.0444822664127,0.7818281575,0.99998299,0.842168325,1.0771602,0.07776642725,0.165244405,7.7254765e-05,0.13212426
"567","All Graph Effect",16,0.199,0.005,"0.7 , 2.81","13.06 , 2836.41","Oregon Apr 2021","Household General",0.0741043069409279,0.0798235539930288,0.0198900335006595,0.0440784336772042,0.927106151,0.998658583,0.1295214212,0.0502695544951,0.782624585,0.9999830425,0.84302619,1.0771602,0.09475193575,0.1687228175,8.10136085e-05,0.13101873
"568","All Graph Effect",16,0.199,0.013,"0.7 , 2.81","16.67 , 1282.88","Georgia Jul 2020","Household General",0.0706210469951429,0.0760714640823873,0.044544817158627,0.0631167020141863,0.929087718,1.000793094,0.236468062,0.0728320729837,0.789186695,0.99998427,0.8500947975,1.0771612,0.1553448125,0.32058346,0.0001020233225,0.1849417475
"569","All Graph Effect",16,0.199,0.034,"0.7 , 2.81","16.99 , 477.12","Iowa Nov 2020","Household General",0.062843441533448,0.0676935971370948,0.0862472784999876,0.0692957339442233,0.937989028,1.010381403,0.462146446,0.0773773443419,0.80959304,0.9999871675,0.872075995,1.077164625,0.2951093,0.6149223825,9.54628855e-05,0.20339268
"570","All Graph Effect",16,0.199,0.054,"0.7 , 2.81","14.38 , 251.01","Alabama Jan 2021","Household General",0.0562791050980867,0.0606226189936126,0.1091992280709,0.0660180796621186,0.945618318,1.018599455,0.61330031,0.0715940994899,0.82814254,0.999989575,0.892057195,1.0771671,0.390898775,0.79611206,7.9999453e-05,0.2027164825
"571","All Graph Effect",16,0.377,0.002,"21.78 , 35.92","9.94 , 6561.33","Maine Oct 2020","Household spouses",0.00269454042085027,0.00290249980344356,0.00785662901328838,0.00178714207660731,0.99680312,1.07373461,0.0862758376,0.002514282775,0.989424555,0.9996439125,1.06578655,1.076794475,0.0735371605,0.101442495,0.0003401188,0.0071627141
"572","All Graph Effect",16,0.377,0.004,"21.78 , 35.92","5.77 , 1543.33","Idaho May 2021","Household spouses",0.00265080550316447,0.00285539947275156,0.0258416340580074,0.00291632590739535,0.996886757,1.07382475,0.1210131722,0.004102545179,0.989574195,0.99964992,1.0659476,1.076801425,0.08051076225,0.172607725,0.0007349163475,0.01223740525
"573","All Graph Effect",16,0.377,0.005,"21.78 , 35.92","13.06 , 2836.41","Oregon Apr 2021","Household spouses",0.0026375016098648,0.00284102240104375,0.0196635316184353,0.00322212422664247,0.996873891,1.07381086,0.1324077273,0.00472786261,0.9896350825,0.999650175,1.066013225,1.076801375,0.0991426125,0.1692190925,0.00074858534,0.01259974475
"574","All Graph Effect",16,0.377,0.013,"21.78 , 35.92","16.67 , 1282.88","Georgia Jul 2020","Household spouses",0.00248472799696242,0.00267648469731278,0.0430304528520993,0.00426532807925288,0.99709141,1.07404522,0.246013977,0.006289176262,0.990194865,0.99966715,1.0666163,1.07681965,0.16977312,0.3234973425,0.001090819225,0.017178191
"575","All Graph Effect",16,0.377,0.034,"21.78 , 35.92","16.99 , 477.12","Iowa Nov 2020","Household spouses",0.00212613245472842,0.0022902550131707,0.0814794351295662,0.00430134003192112,0.997541449,1.07452993,0.481450079,0.006263381983,0.9915734225,0.999710895,1.068101175,1.07686695,0.3281416825,0.62008791,0.00115595425,0.01758808675
"576","All Graph Effect",16,0.377,0.054,"21.78 , 35.92","14.38 , 251.01","Alabama Jan 2021","Household spouses",0.00184008839861738,0.00198209977454785,0.102198878825231,0.00388502008552767,0.997913939,1.07493117,0.636094562,0.00553001772,0.9927066025,0.9997533175,1.069322,1.076912425,0.4345933325,0.800908935,0.0010320724325,0.01590095475
"577","All Graph Effect",17,0.012,0.002,"0.74 , 62.23","9.94 , 6561.33","Maine Oct 2020","Household asymptomatic_index",0.0210311734750551,0.0226543194364204,0.0066257603816367,0.0164348941824578,0.795193446,0.85656509,0.0794341389,0.0685012544,0.77239664,0.8443190875,0.83200884,0.909482135,0.0680293175,0.09259973325,0.03842818725,0.100918646
"578","All Graph Effect",17,0.012,0.004,"0.74 , 62.23","5.77 , 1543.33","Idaho May 2021","Household asymptomatic_index",0.0211630187090727,0.0227963476421397,0.0216051259734634,0.0286483613269602,0.798256838,0.859864905,0.1098581917,0.1178059422,0.773631775,0.84675906,0.8333393,0.9121104175,0.0744931665,0.1537813475,0.0517252395,0.16939744
"579","All Graph Effect",17,0.012,0.005,"0.74 , 62.23","13.06 , 2836.41","Oregon Apr 2021","Household asymptomatic_index",0.020955811438025,0.02257315059475,0.0170036447475943,0.0210405932796174,0.7995016,0.861205737,0.1199136206,0.1324806436,0.7758920725,0.8468105325,0.8357740575,0.9121658775,0.090580797,0.15140654,0.08765069225,0.1689462075
"580","All Graph Effect",17,0.012,0.013,"0.74 , 62.23","16.67 , 1282.88","Georgia Jul 2020","Household asymptomatic_index",0.0210163574494272,0.0226383693319907,0.037992477341845,0.017079879439419,0.808881485,0.871309549,0.219619849,0.183897442,0.78318879,0.855932595,0.8436339075,0.921992005,0.1489162625,0.2894400725,0.1436139425,0.210323945
"581","All Graph Effect",17,0.012,0.034,"0.74 , 62.23","16.99 , 477.12","Iowa Nov 2020","Household asymptomatic_index",0.0218187387776008,0.0235026661489149,0.0748788057310066,0.0191232600114631,0.833544813,0.897876345,0.43218366,0.193811206,0.798629055,0.8814204675,0.860265875,0.9494469375,0.2847163925,0.56325522,0.1499072575,0.2163877025
"582","All Graph Effect",17,0.012,0.054,"0.74 , 62.23","14.38 , 251.01","Alabama Jan 2021","Household asymptomatic_index",0.0240346006283085,0.0258895526317552,0.0974562280877232,0.0231958745925566,0.855071544,0.92106447,0.578443171,0.179065845,0.811908765,0.9063064275,0.87457045,0.9762535875,0.37830448,0.7409002925,0.125611315,0.213667215
"583","All Graph Effect",17,0.023,0.002,"8.3 , 359.61","9.94 , 6561.33","Maine Oct 2020","Healthcare",0.0142678570845636,0.0153690293427662,0.00673500935528135,0.0150733510859834,0.821528965,0.884933141,0.0799024,0.062404173,0.79781737,0.84644002,0.859391505,0.91176682,0.068382503,0.09325883775,0.03410426875,0.08855846775
"584","All Graph Effect",17,0.023,0.004,"8.3 , 359.61","5.77 , 1543.33","Idaho May 2021","Healthcare",0.014014409766712,0.0150960207551892,0.0221436432806272,0.0262744443677764,0.824238191,0.887851453,0.110520999,0.1062285676,0.799085645,0.8492397175,0.8607576575,0.91478251,0.07457369125,0.1555630875,0.0512536255,0.150757825
"585","All Graph Effect",17,0.023,0.005,"8.3 , 359.61","13.06 , 2836.41","Oregon Apr 2021","Healthcare",0.0137935558769476,0.0148581180599057,0.0172183566066645,0.0188201476648066,0.824984177,0.888655018,0.1213164818,0.1199758761,0.8005743875,0.8507742275,0.8623613875,0.9164354925,0.09099779725,0.1530592175,0.08465753075,0.152311185
"586","All Graph Effect",17,0.023,0.013,"8.3 , 359.61","16.67 , 1282.88","Georgia Jul 2020","Healthcare",0.013888310844903,0.0149601815523787,0.0380383196704812,0.0133529084450684,0.833733186,0.898079263,0.221180668,0.164321662,0.808983175,0.8583773,0.8714190925,0.924625375,0.15224742,0.29124528,0.138072525,0.1857963975
"587","All Graph Effect",17,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.0148435760278623,0.0159891753561511,0.074850640542286,0.0127983586245306,0.855723139,0.921766357,0.435715517,0.171690495,0.8268711125,0.88289241,0.89068758,0.95103254,0.292526935,0.56651013,0.1482488525,0.19491749
"588","All Graph Effect",17,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0173915498428816,0.0187338023727452,0.097341095322589,0.0166767039215292,0.874709679,0.942218244,0.582359384,0.157694954,0.84154531,0.9052621525,0.9064943125,0.975128735,0.38876027,0.74456589,0.1266314825,0.1886675475
"589","All Graph Effect",17,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.0261574616060183,0.0281762312148117,0.00768940366546634,0.0128299280899453,0.939201272,1.011687176,0.0826920258,0.02889552127,0.8855242375,0.9754440075,0.953867455,1.050726625,0.0698756755,0.0975441525,0.0114785145,0.05320269575
"590","All Graph Effect",17,0.124,0.004,"8.38 , 59.43","5.77 , 1543.33","Idaho May 2021","Children child_index",0.0258422357603805,0.0278366772607241,0.0254606519610089,0.0191706523794417,0.940012208,1.012560681,0.1173931198,0.047164809,0.8877282375,0.975933785,0.95624157,1.0512547,0.077115898,0.169365145,0.01668144425,0.08725612375
"591","All Graph Effect",17,0.124,0.005,"8.38 , 59.43","13.06 , 2836.41","Oregon Apr 2021","Children child_index",0.0255433710489085,0.0275147640024039,0.0192158207090685,0.0202892534985032,0.940553498,1.01314379,0.1289665936,0.0531146965,0.887283585,0.9761467125,0.955762575,1.051483825,0.09556823175,0.1648552675,0.0241650255,0.09060298925
"592","All Graph Effect",17,0.124,0.013,"8.38 , 59.43","16.67 , 1282.88","Georgia Jul 2020","Children child_index",0.0239730352870322,0.0258232186310531,0.0417941997361893,0.024590310179423,0.943933138,1.016784251,0.242255,0.0702725214,0.89211962,0.97793846,0.960971875,1.053414125,0.1664874375,0.317085195,0.035424659,0.1161172025
"593","All Graph Effect",17,0.124,0.034,"8.38 , 59.43","16.99 , 477.12","Iowa Nov 2020","Children child_index",0.0202396367969022,0.0218016992121474,0.0792003907857365,0.0238790755108259,0.952695817,1.026223239,0.477456366,0.0695563663,0.906649405,0.9823121075,0.9766230325,1.0581256,0.32523719,0.6113175375,0.0328531945,0.120500875
"594","All Graph Effect",17,0.124,0.054,"8.38 , 59.43","14.38 , 251.01","Alabama Jan 2021","Children child_index",0.0173162898627227,0.0186526710146051,0.0995357324067145,0.021513099047611,0.960039108,1.034133249,0.631927856,0.0614232963,0.9211341425,0.98598307,0.99222573,1.062079425,0.4315278575,0.79150812,0.02697323825,0.107689425
"595","All Graph Effect",17,0.18,0.002,"64.95 , 296.26","9.94 , 6561.33","Maine Oct 2020","Household symptomatic_index",0.00689821093649417,0.00743056461957344,0.00810624097870942,0.00475033957978716,0.972337626,1.047381,0.0836114225,0.01593885822,0.95776467,0.9844342425,1.03168345,1.060411175,0.0702047285,0.09926829725,0.007491035475,0.02591919925
"596","All Graph Effect",17,0.18,0.004,"64.95 , 296.26","5.77 , 1543.33","Idaho May 2021","Household symptomatic_index",0.00679703446934274,0.00732162935453247,0.0263968838840195,0.00741871157042468,0.972803529,1.04788283,0.1191387171,0.02591095177,0.9583467375,0.98470867,1.03231005,1.060706725,0.077469737,0.171339065,0.01203346175,0.042522838
"597","All Graph Effect",17,0.18,0.005,"64.95 , 296.26","13.06 , 2836.41","Oregon Apr 2021","Household symptomatic_index",0.00675721009671017,0.00727872635542591,0.0202553737662288,0.00665140240456177,0.972974923,1.04806742,0.1315687314,0.0291443702,0.958625205,0.9847158675,1.032610025,1.060714475,0.09659210775,0.16949691,0.0164637165,0.04298678725
"598","All Graph Effect",17,0.18,0.013,"64.95 , 296.26","16.67 , 1282.88","Georgia Jul 2020","Household symptomatic_index",0.00636834248062749,0.00685984443215984,0.043946809827639,0.00760507312885536,0.974632379,1.04985277,0.24769626,0.0381766516,0.9609133425,0.9855475125,1.035074775,1.061610325,0.1692547175,0.3275541,0.023665347,0.05329903725
"599","All Graph Effect",17,0.18,0.034,"64.95 , 296.26","16.99 , 477.12","Iowa Nov 2020","Household symptomatic_index",0.00560502775657316,0.00603763964118162,0.0823020526462346,0.00767494869235543,0.978704058,1.05423874,0.487725413,0.0373921816,0.966709845,0.9880701025,1.04131895,1.064327625,0.3314490825,0.6286435,0.02393597925,0.05341827475
"600","All Graph Effect",17,0.18,0.054,"64.95 , 296.26","14.38 , 251.01","Alabama Jan 2021","Household symptomatic_index",0.00517903096442528,0.00557875168202502,0.102216255645746,0.00759552862249162,0.982064573,1.05785856,0.643451955,0.0327615871,0.9703910975,0.9902891775,1.045284275,1.0667181,0.43982584,0.80868423,0.020315168,0.049168486
"601","All Graph Effect",17,0.199,0.002,"0.7 , 2.81","9.94 , 6561.33","Maine Oct 2020","Household General",0.0765655197919521,0.0824747318479725,0.00796993662103655,0.0259443679526875,0.927846597,0.999456217,0.0829133533,0.02795680183064,0.7759330125,0.999988435,0.835818155,1.07716615,0.069725853,0.09896834525,3.5918106e-05,0.0775195095
"602","All Graph Effect",17,0.199,0.004,"0.7 , 2.81","5.77 , 1543.33","Idaho May 2021","Household General",0.0751918146793938,0.0809950030540817,0.0254694607491193,0.0441624571471399,0.92772335,0.99932342,0.1175578177,0.0468763855447,0.77831167,0.99998873,0.83838039,1.07716615,0.0750274125,0.1679783175,5.8063014e-05,0.1410011325
"603","All Graph Effect",17,0.199,0.005,"0.7 , 2.81","13.06 , 2836.41","Oregon Apr 2021","Household General",0.0750837723879026,0.0808786008231556,0.0211015437595355,0.0477309474384696,0.928326004,0.999972576,0.1299542755,0.0527360710731,0.77917168,0.9999887775,0.8393067475,1.07716615,0.09302080075,0.171583665,6.066732875e-05,0.141105085
"604","All Graph Effect",17,0.199,0.013,"0.7 , 2.81","16.67 , 1282.88","Georgia Jul 2020","Household General",0.0713789005818645,0.0768878077503598,0.0468981514970827,0.0664974365132746,0.930513919,1.002329363,0.242732653,0.0742168052224,0.7862544775,0.999989615,0.8469362075,1.077166625,0.1570978825,0.331217685,7.410414975e-05,0.1940934675
"605","All Graph Effect",17,0.199,0.034,"0.7 , 2.81","16.99 , 477.12","Iowa Nov 2020","Household General",0.0630102954107642,0.0678733094025659,0.0889939743972046,0.071289064048323,0.939783371,1.012314185,0.477293886,0.0769093496754,0.808246185,0.999991675,0.8706251675,1.077169575,0.3038287375,0.6341418725,6.72179955e-05,0.2094798675
"606","All Graph Effect",17,0.199,0.054,"0.7 , 2.81","14.38 , 251.01","Alabama Jan 2021","Household General",0.0559935839826944,0.0603150791512364,0.11066577508421,0.0671429278421993,0.947667904,1.020807278,0.631112681,0.0702528569702,0.8281603075,0.9999933975,0.892076305,1.07717105,0.4034414575,0.814511365,5.50863485e-05,0.206829035
"607","All Graph Effect",17,0.377,0.002,"21.78 , 35.92","9.94 , 6561.33","Maine Oct 2020","Household spouses",0.00229056818656684,0.00246736835824174,0.00833909955766334,0.00171843160396323,0.997430519,1.07441047,0.0840801005,0.002307227606,0.991071675,0.99974734,1.067560925,1.0769062,0.07055811575,0.1001619875,0.0002856148675,0.006733292175
"608","All Graph Effect",17,0.377,0.004,"21.78 , 35.92","5.77 , 1543.33","Idaho May 2021","Household spouses",0.00225042222837306,0.00242411600155394,0.0273524188943791,0.00273976237762431,0.997501148,1.07448657,0.1208906369,0.003668557083,0.991206985,0.9997518575,1.0677068,1.07691115,0.07796241625,0.1754423125,0.0006048074525,0.011488913
"609","All Graph Effect",17,0.377,0.005,"21.78 , 35.92","13.06 , 2836.41","Oregon Apr 2021","Household spouses",0.00223882583809284,0.00241158791936521,0.0208060088605182,0.003019741144496,0.997491289,1.07447599,0.132965992,0.00420312143,0.9912618625,0.9997520225,1.0677659,1.076911625,0.09774915475,0.17185556,0.00060949535,0.011737135
"610","All Graph Effect",17,0.377,0.013,"21.78 , 35.92","16.67 , 1282.88","Georgia Jul 2020","Household spouses",0.00210023870177062,0.00226236248343731,0.0451528436731978,0.00389281210229991,0.997676523,1.07467544,0.252653395,0.005422400887,0.9917665175,0.9997649475,1.068309625,1.07692495,0.1725108125,0.333797895,0.0008543899075,0.015549981
"611","All Graph Effect",17,0.377,0.034,"21.78 , 35.92","16.99 , 477.12","Iowa Nov 2020","Household spouses",0.00177724559286827,0.00191438760321768,0.0836956297775139,0.00382574597648044,0.998059498,1.07508794,0.496999113,0.005254513292,0.9930021075,0.999798185,1.06964035,1.076960875,0.3387266675,0.6386169925,0.00087964435,0.015500311
"612","All Graph Effect",17,0.377,0.054,"21.78 , 35.92","14.38 , 251.01","Alabama Jan 2021","Household spouses",0.00152204582405532,0.00163952938366439,0.103009622916771,0.0034057024601765,0.998373041,1.07542569,0.654004848,0.004565357743,0.9940079125,0.99982979,1.070724125,1.076995125,0.4491938075,0.8184752075,0.0007710675,0.013803163
"613","All Graph Effect",18,0.012,0.002,"0.74 , 62.23","9.94 , 6561.33","Maine Oct 2020","Household asymptomatic_index",0.0224291297459263,0.0241601680965551,0.00699442261281983,0.0177033496915159,0.79282818,0.854017271,0.0772973717,0.0754906035,0.768424545,0.845070005,0.8277301825,0.91029103,0.06525798475,0.09122120525,0.043068624,0.1105199775
"614","All Graph Effect",18,0.012,0.004,"0.74 , 62.23","5.77 , 1543.33","Idaho May 2021","Household asymptomatic_index",0.0225558697044657,0.0242966934812861,0.0227524342474234,0.0297067326656864,0.796112704,0.857555292,0.1093345068,0.1267907128,0.76975431,0.8476745375,0.82916259,0.9130966375,0.07211851525,0.155631725,0.0571599515,0.1802713175
"615","All Graph Effect",18,0.012,0.005,"0.74 , 62.23","13.06 , 2836.41","Oregon Apr 2021","Household asymptomatic_index",0.0223308480136687,0.0240543126768432,0.017893978432736,0.0219426193227996,0.797447215,0.858992796,0.1199146944,0.1419105448,0.7721877675,0.847714165,0.8317838525,0.913139265,0.0890640065,0.1531364275,0.094899014,0.1798355825
"616","All Graph Effect",18,0.012,0.013,"0.74 , 62.23","16.67 , 1282.88","Georgia Jul 2020","Household asymptomatic_index",0.0223534323943231,0.0240786276102025,0.039782491007484,0.0181857702976155,0.807500149,0.869821601,0.224418619,0.191762971,0.78003711,0.85735842,0.84023897,0.9235278225,0.150287155,0.2976548325,0.1484435025,0.21847915
"617","All Graph Effect",18,0.012,0.034,"0.74 , 62.23","16.99 , 477.12","Iowa Nov 2020","Household asymptomatic_index",0.0230902541335647,0.0248723187674495,0.0771372694578756,0.0210401340436069,0.833840565,0.898194926,0.444617113,0.197584328,0.7966333625,0.8843260525,0.8581161775,0.952576765,0.29207078,0.5795138525,0.1498050925,0.2232162975
"618","All Graph Effect",18,0.012,0.054,"0.74 , 62.23","14.38 , 251.01","Alabama Jan 2021","Household asymptomatic_index",0.0253007187661482,0.0272533833192459,0.098943874077822,0.0253240040885155,0.856671254,0.922787647,0.593600676,0.18036164,0.8108742925,0.91019077,0.87345611,0.98043774,0.388987995,0.7577679625,0.1226960475,0.21976806
"619","All Graph Effect",18,0.023,0.002,"8.3 , 359.61","9.94 , 6561.33","Maine Oct 2020","Healthcare",0.0151398821676584,0.0163083491183304,0.00711781588664101,0.0161133133543524,0.820935485,0.884293852,0.077839904,0.0684040923,0.7957024925,0.84730381,0.8571134775,0.91269724,0.06565745325,0.091975181,0.03785154925,0.09632426875
"620","All Graph Effect",18,0.023,0.004,"8.3 , 359.61","5.77 , 1543.33","Idaho May 2021","Healthcare",0.0148604912038464,0.0160073993665214,0.0233493621420091,0.0270003338421915,0.82382718,0.887408722,0.110146662,0.1136688665,0.7970633725,0.850293665,0.85857927,0.91591787,0.07220982275,0.1576113525,0.05660727375,0.1588986375
"621","All Graph Effect",18,0.023,0.005,"8.3 , 359.61","13.06 , 2836.41","Oregon Apr 2021","Healthcare",0.0146211511184023,0.0157495878477768,0.0181334603553708,0.0193369007377839,0.824624846,0.888267953,0.1215310744,0.1277170517,0.79866474,0.8518979825,0.86030427,0.917646005,0.0895838235,0.1549779375,0.091651005,0.16129888
"622","All Graph Effect",18,0.023,0.013,"8.3 , 359.61","16.67 , 1282.88","Georgia Jul 2020","Healthcare",0.0146949838951789,0.0158291158969186,0.0398362971558491,0.0137393796178137,0.833951577,0.898314501,0.226403959,0.170188377,0.8076796,0.85993575,0.8700149025,0.9263040675,0.154038595,0.2997039775,0.1429757575,0.19367274
"623","All Graph Effect",18,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.0156268981580866,0.0168329516811234,0.0770596027085089,0.0140461408244464,0.857300511,0.923465466,0.448976048,0.173636561,0.8267759925,0.885796615,0.8905851225,0.9541608275,0.3007911575,0.58309496,0.14764309,0.1992774375
"624","All Graph Effect",18,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0182077065494946,0.0196129503485757,0.0987007093593302,0.0182072680731213,0.877302696,0.945011381,0.598456076,0.157429442,0.842439435,0.909080515,0.9074574275,0.979241755,0.4005802925,0.761695915,0.123905045,0.191944695
"625","All Graph Effect",18,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.0261658434785223,0.0281852889474154,0.00815678173429813,0.0138001474526566,0.94240509,1.015138314,0.0808931332,0.0302564425,0.8881005425,0.9780502425,0.9566425975,1.053534425,0.06729593775,0.09665714475,0.0118536965,0.05640428375
